Date,MSFT,F,JPM,GOOG,HPQ,C,HOG,VZ,AAPL,IBM,T,CSCO,BAC,INTC,AMD,SNE,NVDA,AMZN,MS,BK
08/15/2019,131.8300934,8.571174622,99.98674774,1167.26001,17.65828896,58.52322006,30.25278282,52.81978989,49.85350037,123.8831711,31.15260696,44.0202446,25.25909996,44.34715652,29.67000008,55.02000046,148.268631,1776.119995,37.67482376,40.07462311
08/16/2019,134.2462158,8.667914391,102.3818741,1177.599976,18.08481979,60.58470154,31.14086723,53.14815903,51.02977753,125.6110611,31.72412872,44.6960144,26.00966072,45.12347412,31.18000031,55.72999954,159.0222931,1792.569946,38.48420334,40.70935822
08/19/2019,136.4946594,8.735631943,103.3037949,1198.449951,18.20803833,61.3768425,31.43046188,53.47652435,51.9811821,126.8130951,32.09607315,46.16177368,26.24060059,45.83186722,31.47999954,55.72000122,170.2044678,1816.119995,38.89852524,41.08442307
08/20/2019,135.3605652,8.667914391,101.9921799,1182.689941,17.92368698,60.52743912,30.77404785,52.79164505,51.98365402,124.8973846,31.73319244,45.61924744,25.71135902,45.22051239,30.71999931,55.65999985,167.3042603,1801.380005,38.44566345,40.35352325
08/21/2019,136.8693848,8.745306969,102.2773132,1191.25,17.97107697,60.36519241,30.95745277,53.09186554,52.54708099,126.0712204,31.896492,46.41875076,25.91343117,45.75423431,31.70000076,56.65000153,170.6529541,1823.540039,38.48420334,40.33428574
08/22/2019,135.8733673,8.745306969,103.3323135,1189.530029,17.94264603,60.99508667,30.86092567,53.27011871,52.50259781,126.1369553,32.10514069,45.85720062,26.16361809,45.39518356,31.89999962,54.77000046,170.9020996,1804.660034,38.80217361,40.55548096
08/23/2019,131.5441132,8.484108925,100.7661057,1151.290039,16.88105965,59.12448502,29.65428925,52.46327972,50.07590485,121.6763382,31.58804512,44.36288834,25.47079659,43.62906647,29.54000092,53.84000015,161.8925934,1749.619995,37.8964386,39.44950867
08/26/2019,133.5756226,8.532478333,101.5739899,1168.890015,16.90949821,59.85936356,29.81839371,53.2044487,51.0273056,122.0707626,31.6878376,44.82926559,25.76909637,44.2112999,30.28000069,55.52000046,164.8924103,1768.869995,38.69618225,39.53606415
08/27/2019,133.8615875,8.474434853,100.4999847,1167.839966,16.805233,58.84770584,29.33573914,53.64539719,50.45151901,123.1788559,31.49733734,44.53421402,25.47079659,44.43449402,30.20000076,55.50999832,161.2547455,1761.829956,38.33967209,39.38218689
08/28/2019,133.684082,8.70661068,101.5074539,1171.02002,16.86210632,59.51578522,29.74116707,54.36779785,50.79007339,124.6719742,31.71505547,44.61035538,25.83645439,44.43449402,30.78000069,55.61000061,160.8357391,1764.25,38.90816498,39.47835541
08/29/2019,136.2086639,8.822699547,103.8075409,1192.849976,17.14645576,60.98554611,30.32035446,54.35840988,51.65003967,126.6628571,31.88741875,44.99106979,26.29833221,45.48252487,31.45000076,56.72000122,166.6019592,1786.400024,39.78499985,40.12270737
08/30/2019,135.9522705,8.871068954,104.4158249,1188.099976,17.33602905,61.41501999,30.79335403,54.56481171,51.58332443,127.2732391,31.98721123,44.55324936,26.47154045,46.00653839,31.45000076,56.90999985,167.1107483,1776.290039,39.97770691,40.44969177
09/03/2019,134.1574554,8.803351402,103.1802368,1168.390015,17.20332718,60.52743912,29.95353699,54.45223236,50.83208084,125.9303589,32.09607315,44.25819016,26.02890396,45.58926392,30.89999962,57.43000031,163.7786865,1789.839966,39.49593353,39.93998337
09/04/2019,135.7254486,8.900091171,104.4253235,1181.410034,17.40237427,61.3482132,30.38792801,54.5835762,51.69452286,128.0151215,32.40451431,45.03865814,26.4522953,47.47183228,30.95000076,58.50999832,168.3577423,1800.619995,40.01625061,40.31505585
09/05/2019,138.111969,9.035527229,106.8014297,1211.380005,17.92368698,63.31424713,31.44976616,54.96823502,52.70523453,132.3818359,32.55873108,46.08562851,27.23685455,48.61690521,31.5,59.54000092,179.3115997,1840.719971,40.92198944,41.1805954
09/06/2019,137.1751099,9.035527229,107.0295334,1204.930054,18.10377693,62.96113586,31.42080688,55.40918732,52.70028687,132.0061951,32.88531876,46.48537827,26.85910225,49.41262817,30.55999947,59.20000076,178.2241821,1833.51001,40.64255524,41.38254929
09/09/2019,135.6169739,9.229007721,109.681282,1204.410034,18.01847267,65.6525116,33.20662689,55.03390503,52.9251709,133.9125366,33.37519455,46.23791504,27.73083687,50.06279755,30.5,59.97999954,180.0697937,1831.349976,41.53866196,43.73875046
09/10/2019,134.1968994,9.112918854,111.0784302,1206,18.15229416,65.83385468,34.16228104,56.01900482,53.55037308,136.2132721,34.09187317,46.83753586,28.42822456,50.28599167,30.22999954,59.24000168,182.7433929,1820.550049,41.99153137,44.02726746
09/11/2019,134.2363281,9.112918854,111.382576,1220.170044,18.21920776,65.75749969,34.46152878,56.41304016,55.25301743,134.8516235,35.14420319,47.61800385,28.53477097,51.22727585,29.76000023,60.04999924,183.8906708,1822.98999,42.33840561,44.56583023
09/12/2019,135.6169739,9.103245735,112.0668945,1234.25,17.92288208,66.13925171,34.79938507,56.69449615,55.12945938,134.8703918,34.81761932,47.52283096,28.73817253,51.44075775,30.20999908,60.25,183.8308105,1843.550049,42.70455551,44.53697586
09/13/2019,135.4197388,9.141941071,114.2719193,1239.560059,18.23832321,67.17953491,35.38822556,56.25355148,54.05696487,134.9173279,34.39123917,47.61800385,29.22247124,50.98467636,30.69000053,60.36000061,181.5063629,1839.339966,43.5139389,45.10438919
09/16/2019,134.4434357,8.99683094,113.2549438,1231.300049,18.03759193,66.64508057,35.2468071,55.82198334,54.34115219,133.7998352,33.84693146,47.55138016,29.18372726,50.65474319,30.82999992,59.97000122,179.7804718,1807.839966,43.11888123,44.9601326
09/17/2019,135.4887695,8.977482796,112.6941833,1229.150024,18.03759193,66.31104279,34.05696106,56.16910553,54.53884506,133.5368805,33.71085358,47.0279007,28.99969292,50.41214371,30.98999977,59.93999863,180.638443,1822.550049,42.59856415,44.57543945
09/18/2019,136.6031342,8.948461533,113.8252106,1232.410034,17.88464737,66.89321136,33.77412796,56.22540283,55.05038452,133.5556641,33.3479805,46.96127701,29.05781174,50.20835495,30.42000008,59.11000061,179.5510101,1817.459961,42.7430954,45.20055771
09/19/2019,139.1178436,8.803351402,113.4640427,1238.709961,17.92288208,66.54964447,33.93017578,56.27230835,54.60310364,134.2599792,33.70178223,46.81850433,28.88346291,50.04338837,30.29000092,59.34999847,176.5182495,1821.5,42.41548538,45.18132401
09/20/2019,137.5103912,8.871068954,113.0078278,1229.930054,17.65523338,66.18697357,34.39831161,56.5631485,53.80490112,133.2363892,34.39123917,47.20873642,28.66068649,49.21855545,30.04999924,59.11999893,172.2784119,1794.160034,42.07824326,44.60429764
09/23/2019,137.2145538,8.861394882,112.9888229,1234.030029,17.70302963,66.37785339,34.53485107,56.48809052,54.04955673,133.4148254,34.11001205,47.03741074,28.59288597,49.39322281,30.63999939,59.11999893,174.4232788,1785.300049,41.97225571,44.9793663
09/24/2019,135.4789124,8.813024521,111.5156403,1218.76001,17.34935188,64.80311584,33.17920303,56.76955032,53.79254913,133.0485535,33.91043091,46.75187683,28.03110313,48.34519196,29.52000046,58.90999985,172.1187897,1741.609985,40.9894371,44.47927475
09/25/2019,137.4315033,8.900091171,112.1524277,1246.52002,17.59787941,66.21560669,34.17399597,56.54438782,54.62039566,134.4384003,33.91043091,47.2182579,28.33136368,49.50967026,29.54000092,60.58000183,177.805191,1768.329956,41.47121429,45.09477234
09/26/2019,137.6090088,8.842047691,111.2304993,1241.390015,17.60744095,65.95793152,34.34954834,56.7038765,54.33868408,134.8046417,33.91043091,46.4758606,28.21513176,49.41262817,29.46999931,59.40999985,176.9173126,1739.839966,41.06652069,44.84472275
09/27/2019,135.8240509,8.784003258,111.8862991,1225.089966,17.71258926,66.29195404,34.82744217,56.57253647,54.07426834,134.5135193,33.9557991,46.48537827,28.42822456,49.27677917,28.71999931,58.77000046,171.3506165,1725.449951,41.2784996,42.82512665
09/30/2019,137.1060791,8.861394882,111.8577957,1219,18.08538246,65.92928314,35.08101273,56.62882233,55.34692001,136.5607147,34.32773972,47.0279007,28.25387764,50.00457001,28.98999977,59.13000107,173.6551208,1735.910034,41.1146965,43.47909164
10/01/2019,135.1732178,8.609869957,109.8238373,1205.099976,17.76994133,65.0417099,34.63238144,56.15034866,55.50013351,134.907959,33.93764877,45.43841553,27.54680252,49.25736618,28.76000023,57.95999908,173.5852661,1735.650024,39.87171555,42.05575562
10/02/2019,132.7866821,8.329323769,107.6378326,1176.630005,17.76994133,63.23790741,33.94968033,55.26845551,54.10886383,133.0579529,33.63828278,44.31529999,26.96564674,47.92792511,28.30999947,56.83000183,172.6275635,1713.22998,38.76363373,40.86323166
10/03/2019,134.3941345,8.426064491,107.4845276,1187.829956,17.58832169,63.65783691,34.20325089,55.36226654,54.5684967,133.3678436,33.73806763,45.13044739,26.93659019,48.54898071,28.68000031,57.93000031,180.8778534,1724.420044,38.78290558,40.80552673
10/04/2019,136.2086639,8.455085754,109.8126221,1209,15.90596008,65.07034302,34.49583817,56.197258,56.09815598,134.2787781,34.0283699,45.57158279,27.479002,49.41262817,29.01000023,58.75,181.5362854,1739.650024,39.29358673,40.99787521
10/07/2019,135.2225037,8.397042274,109.5731049,1207.680054,16.05890274,65.0417099,33.26697922,56.52561951,56.11051559,132.6729431,34.16444778,45.81133652,27.42088699,49.12150955,28.93000031,58.06999969,183.8906708,1732.660034,39.19723129,40.62280273
10/08/2019,133.792572,8.261606216,107.130043,1189.130005,15.58095837,63.371521,32.35020828,56.02838516,55.45317841,129.9496307,34.00115585,44.48791885,26.76224518,48.25785828,28.22999954,57.20999908,176.8075714,1705.51001,38.36857986,40.70935822
10/09/2019,136.3270111,8.280955315,107.9060745,1202.310059,15.67654705,64.35453796,32.43798447,56.13739777,56.10309982,131.1610107,34.07472992,44.91946411,27.01407623,48.98565674,28.45999908,57.86999893,180.2792969,1721.98999,38.9659729,41.19021606
10/10/2019,137.1751099,8.338998795,109.4198151,1208.670044,15.32287025,65.49026489,32.96463776,56.71564484,56.85928345,132.5320892,34.41501617,44.25775909,27.55648994,49.59700775,28.37999916,57.33000183,182.59375,1720.26001,39.55374527,41.83456039
10/11/2019,137.7470703,8.493782043,111.2688522,1215.449951,15.5236063,66.902771,34.23250961,56.81044006,58.37164307,134.0627747,34.56216812,44.65095139,28.00204086,50.54799652,29.75,58.13999939,185.5467072,1731.920044,40.40167236,42.43082428
10/14/2019,137.6188812,8.532478333,111.5658569,1217.140015,15.81037235,67.03637695,34.33979034,56.49761581,58.28762054,133.3866272,34.46100616,44.16185379,28.22481918,50.11131668,30.53000069,57.84000015,186.0854034,1736.430054,40.71000671,42.22886276
10/15/2019,139.6109314,8.774328232,114.9286346,1243.01001,16.06846237,67.97168732,35.52964401,57.39815903,58.15171051,134.288147,34.85647202,44.45915222,28.79628944,51.09141922,30.71999931,58.5,195.901947,1767.380005,40.97980118,42.66163635
10/16/2019,138.4669952,8.774328232,114.6603851,1243.640015,16.28831863,66.33013916,35.65642929,57.15169907,57.91694641,133.4523773,34.75530243,44.871521,29.22247124,50.89733887,30.80999947,58.91999817,193.7471313,1777.430054,41.23032379,42.73856735
10/17/2019,137.7569275,8.813024521,115.3022919,1253.069946,16.21184158,66.42556763,35.79296875,57.26545715,58.141819,126.0805969,34.77370071,45.10168076,29.3096447,50.32480621,31.13999939,60.04000092,193.826889,1787.47998,41.8566246,42.68087387
10/18/2019,135.5084991,8.987156868,115.503479,1245.48999,16.10669708,66.55918121,35.66617966,57.87213898,58.42106628,125.9209671,35.38069916,44.79479599,29.39682007,49.83960724,30.96999931,59.20999908,190.0359802,1757.51001,42.06861115,43.60411453
10/21/2019,136.5143585,8.878996849,118.3680725,1246.150024,16.25008011,68.53476715,36.16357803,57.58775711,59.43424606,124.5029602,35.15996933,45.44691849,30.04577637,50.58681488,32.02999878,59.18000031,195.5428162,1785.660034,43.34049988,43.92148209
10/22/2019,134.4828949,8.918327332,119.5560608,1242.800049,16.36478806,68.77336121,39.05042267,57.60671234,59.29833603,125.7988892,35.10478973,45.60035324,30.22012138,50.4703598,31.51000023,58.97000122,195.1437836,1765.72998,43.72591782,44.37347794
10/23/2019,135.3408661,9.055987358,119.8722153,1259.130005,16.36478806,69.14558411,38.58228683,57.71099091,60.09404755,126.193306,34.70932007,45.12085724,30.43321419,50.18894958,31.36000061,58.58000183,194.625,1762.170044,44.23659897,44.9408989
10/24/2019,138.003479,8.456188202,119.7859879,1260.98999,16.36478806,69.00243378,37.79230118,57.42660904,60.19289398,125.9021988,33.86319733,44.50709915,30.37509918,50.68385315,31.71999931,58.63000107,196.3908081,1780.780029,44.0920639,44.50812531
10/25/2019,138.782547,8.574181557,120.7440567,1265.130005,16.56552315,69.83274841,38.41648483,57.22753906,60.93425369,127.1887131,33.94597244,44.97700119,30.72379112,54.78863144,32.70999908,58.50999832,204.052475,1761.329956,44.67983246,44.90509033
10/28/2019,142.1946869,8.46601963,121.2039185,1290,16.85228729,70.23358917,39.3527565,57.04742813,61.54462814,127.6864243,35.39909363,45.23593521,30.84002304,55.07975388,33.68999863,59.06000137,206.2971191,1777.079956,45.13270187,45.39886856
10/29/2019,140.8535004,8.495518684,121.1272736,1262.619995,16.82361412,69.7563858,39.47954559,57.05690384,60.12123108,125.6674347,35.00362396,45.30307007,31.06279755,54.67218781,33.02999878,59.24000168,202.4363556,1762.709961,45.12306976,45.1471405
10/30/2019,142.6088715,8.397191048,120.4566422,1261.290039,16.84273148,69.64186859,39.13820267,57.65411758,60.11381531,127.0103073,35.13237762,45.6099472,30.62693214,54.92448807,33.13000107,61.06999969,202.5161591,1779.98999,44.90948868,45.13745499
10/31/2019,141.3859863,8.446354866,119.6806107,1260.109985,16.60375977,68.58248901,37.948349,57.32233047,61.47296143,125.582901,35.39909363,45.56199646,30.28792381,54.85655975,33.93000031,60.83000183,200.5408783,1776.660034,44.70561981,45.26332474
11/01/2019,141.7311859,8.74133873,122.4398117,1273.73999,16.99567223,70.97590637,38.35797119,57.22753906,63.21761703,127.2732391,35.82215118,45.10168076,30.80127525,54.83714676,34.88999939,61.43999863,202.1071472,1791.439941,45.94824982,45.66028214
11/04/2019,142.5496979,8.849498749,123.4170456,1291.369995,17.20596695,72.23509979,37.88983536,56.75355911,63.63276672,129.2828674,35.76696777,45.53322983,31.38243866,55.90458679,36.29000092,61.56999969,209.9982758,1804.660034,47.40446091,47.17066956
11/05/2019,142.4609528,8.869164467,123.6853027,1292.030029,17.58832169,71.92751312,38.47500229,56.4028244,63.54134369,129.4894562,36.02447891,45.80174255,31.7892437,55.84636688,36.15000153,61.43999863,209.1103973,1801.709961,47.32679367,47.60636139
11/06/2019,142.0664673,8.77083683,123.8768997,1291.800049,18.70670891,71.53340912,37.58749008,57.00003052,63.56851959,130.3252411,36.09806061,46.29083633,31.76018524,56.20251083,35.93000031,60.72999954,207.1351166,1795.77002,47.14234543,47.5676384
11/07/2019,142.2636871,8.74133873,124.5475388,1308.859985,18.5346508,72.86949921,38.27994919,57.37920761,64.30218506,130.8288422,36.25440216,46.43468475,32.18636703,56.64159012,36.27999878,60.40000153,207.8434296,1788.199951,47.23942184,47.82905197
11/08/2019,143.9401855,8.888829231,124.9116211,1311.369995,18.65891647,73.16747284,38.41648483,56.26062775,64.47816467,130.7528076,36.21762085,46.82787323,32.2154274,56.85625839,36.29000092,60.40999985,207.2847595,1785.880005,47.71512222,47.63541031
11/11/2019,144.088089,8.928160667,124.4709091,1299.189941,18.77362061,72.66764069,37.56798553,56.50709534,64.98876953,128.7194672,36.20842361,46.12780762,32.13793564,56.93431091,36.31000137,61.72000122,207.6838074,1771.650024,47.6568718,47.49986267
11/12/2019,145.0348206,8.888829231,123.7427826,1298.800049,18.6684742,72.15820313,37.41194153,56.23219299,64.92926788,128.8334808,36.02447891,46.38673401,32.05076599,56.78795242,36.70999908,62.13000107,209.1103973,1778,47.57920456,47.34495163
11/13/2019,145.2714996,8.662675858,123.0912933,1298,18.6684742,71.04319763,36.87554169,56.3175087,65.55139923,127.7787857,36.01529312,46.47304153,31.76018524,56.48547363,37.52000046,62.29000092,208.0728912,1753.109985,46.97730255,46.81243515
11/14/2019,146.0111084,8.643010139,123.2062759,1311.459961,19.2420063,70.97590637,36.7389946,56.25115585,65.09781647,127.3227005,35.82215118,43.0685997,31.67301559,56.40741348,38.34999847,61.84999847,209.289978,1754.599976,47.19088364,46.88021088
11/15/2019,147.8946838,8.80033493,124.0972672,1334.869995,19.28980255,71.5141983,37.04133224,56.41230392,65.87113953,127.7027817,36.32798386,43.2412262,31.8957901,56.55377197,38.56000137,62.06000137,203.7033234,1739.48999,47.55979156,47.02544022
11/18/2019,148.2595825,8.80033493,125.1415329,1320.699951,19.12730026,71.5141983,36.62195969,56.34594727,66.20326996,127.6172638,36.44754791,43.29876328,31.92484474,56.83673859,39.88000107,62.43999863,211.7740326,1752.530029,47.59861755,47.18035126
11/19/2019,148.3088684,8.751170158,125.1032333,1315.459961,19.22289085,71.91790009,35.94901276,56.4028244,66.00250244,127.8168106,34.94844055,43.60564041,31.90547562,56.93431091,41.29000092,61.90000153,207.4942627,1752.790039,47.88986588,47.14162445
11/20/2019,148.05159,8.584012985,124.1930771,1303.050049,18.83097458,71.04319763,34.64213181,56.38386154,65.23414612,126.5625763,34.19429016,43.23162842,31.66332245,56.49523163,40.97999954,61.47999954,210.676651,1745.530029,47.66657639,47.32558823
11/21/2019,147.9130402,8.564348221,124.480484,1301.349976,18.78318024,71.03358459,34.88595581,56.50709534,64.94166565,127.1706848,34.58055496,43.00147247,31.80861473,56.80746841,39.52000046,61.52000046,209.6790314,1734.709961,47.41416931,47.02544022
11/22/2019,148.0219116,8.74133873,125.3044052,1295.339966,19.06038857,71.96596527,35.56865311,56.63981247,64.88465118,127.6457596,34.7185173,43.01105881,32.13793564,56.21226501,39.15000153,61.20000076,210.3873596,1745.719971,47.81219864,47.2481308
11/25/2019,149.6447144,8.849498749,125.9750595,1306.689941,19.26112366,72.74454498,36.21234131,56.28906631,66.02232361,129.1945343,34.26786041,43.58646393,32.41883087,57.38315582,39.79000092,61.79999924,220.6827545,1773.839966,48.50147247,47.76127625
11/26/2019,150.4363403,8.859331131,126.1474991,1313.550049,19.1750946,72.53307343,36.25134659,56.77252197,65.50679016,128.3583832,34.39662552,43.45219803,32.30259323,57.47097015,38.99000168,63.15000153,216.4827881,1796.939941,47.9675293,47.22876358
11/27/2019,150.7232971,8.947826385,126.5211411,1312.98999,18.91700554,72.78299713,36.05629349,56.97159195,66.3866806,127.1041718,34.63574219,43.38507462,32.37039566,57.0904274,39.40999985,63.72000122,217.8804932,1818.51001,48.32672501,47.40304565
11/29/2019,149.7931519,8.908495903,126.2337265,1304.959961,19.19421387,72.20625305,35.48087692,57.10430145,66.240448,127.7502823,34.37822723,43.45219803,32.27353668,56.64159012,39.15000153,63.47999954,216.3829651,1800.800049,48.03548431,47.41272354
12/02/2019,147.9823303,8.859331131,125.9558792,1289.920044,18.95523834,71.62952423,35.40285873,56.83888245,65.4745636,126.2870331,34.32304382,42.86721039,32.38009262,56.26105118,38.72999954,63.27999878,208.9052734,1781.599976,47.64716339,47.5676384
12/03/2019,147.7448425,8.74133873,124.3367615,1295.280029,18.76406288,70.48569489,35.02249146,57.00950623,64.30715179,125.5363846,34.5345726,42.46443176,31.80861473,54.70963287,38.90000153,64.58999634,207.3179169,1769.959961,46.70547867,46.5897522
12/04/2019,148.2791748,8.80033493,126.7894058,1320.540039,19.15598106,71.35079193,35.08101273,57.37920761,64.8747406,125.4128723,35.04040909,42.09041977,32.10887909,54.6608429,39.68999863,65.29000092,209.0749969,1760.689941,47.41416931,47.22876358
12/05/2019,148.3583527,8.780669212,127.4791946,1328.130005,19.42362404,71.81217194,34.99323654,57.65411758,65.82652283,125.3368454,35.12318039,41.7355957,32.22574615,54.71939087,39.61999893,65.19999695,208.3961182,1740.47998,47.63745117,47.70318604
12/06/2019,150.1592712,8.869164467,129.3761597,1340.619995,19.59568214,72.86949921,35.99777603,58.00484848,67.09803009,126.5815659,35.13237762,42.04246902,32.79059601,55.43167877,39.63000107,65.29000092,211.8204803,1751.599976,48.346138,48.06141281
12/09/2019,149.7733612,8.859331131,128.772583,1343.560059,19.56700897,72.4081192,35.81247711,57.8342247,66.15865326,127.2466888,34.98522949,42.10001755,32.63477707,55.15846634,38.93000031,65.93000031,211.8204803,1749.51001,48.15197754,48.11950684
12/10/2019,149.5457916,8.918327332,128.8588104,1344.660034,19.47637749,72.84066772,36.27085114,58.04277039,66.5453186,127.2371979,35.00362396,42.29180908,32.65425491,55.21701431,39.43999863,66.30999756,213.6275024,1739.209961,48.21993637,48.25505447
12/11/2019,150.1097717,8.957658768,128.5522308,1345.02002,19.35103226,72.61959076,36.64146423,57.90058136,67.11291504,127.0946732,35.10478973,42.46443176,32.76137924,55.68536758,39.47000122,66.54000092,216.9819641,1748.719971,48.0063591,48.29378891
12/12/2019,151.633667,9.164147377,132.2311859,1350.27002,19.69813538,74.061409,37.30466461,57.98589325,67.28392792,128.5769348,35.27032852,43.79743576,33.77421951,56.15372467,42.59000015,67.31999969,223.7008972,1760.329956,49.21016312,49.59117508
12/13/2019,152.9101257,9.075652122,131.0718994,1347.829956,19.6210041,73.42700195,36.78756714,57.64463425,68.19853973,127.5222549,35.18755722,43.44260788,33.54048538,56.38790131,41.15000153,67.56999969,223.6210022,1760.939941,48.77330017,48.62297821
12/16/2019,153.8996429,9.232976913,131.5796967,1361.170044,19.78491211,73.92682648,36.35419464,58.04277039,69.36595154,127.4462357,35.49105835,44.09472656,33.79369736,56.30008316,42.34999847,68.25,224.7790833,1769.209961,49.23928452,48.56488037
12/17/2019,153.0684509,9.232976913,132.3844452,1355.119995,19.64028549,74.72463226,36.86636353,58.28923416,69.50227356,127.5317459,35.40828705,44.53586578,34.12481689,55.90979004,42.77000046,67.73999786,227.9138947,1790.660034,49.41402817,49.53308105
12/18/2019,152.7518158,9.380468369,132.2503204,1352.619995,19.6017189,74.89765167,37.24064636,57.69203568,69.33621216,127.7122726,35.62901688,44.72766495,34.19298935,55.78293991,42.29999924,67.69999695,229.131897,1784.030029,49.1810379,49.37817001
12/19/2019,154.0777588,9.252642632,131.5892792,1356.040039,19.57279205,75.16679382,36.79741669,57.63515091,69.40560913,127.8548126,35.80376053,45.91682816,34.0371666,56.55377197,42.83000183,67.87999725,235.072113,1792.280029,49.37519836,49.23293686
12/20/2019,155.7599487,9.321471214,131.4838867,1349.589966,19.8234787,75.46477509,36.86636353,58.83904266,69.26185608,128.8334808,36.00609207,45.50445938,34.0469017,57.51975632,44.15000153,67.90000153,238.9756622,1786.5,49.21016312,49.01993561
12/23/2019,155.7599487,9.282140732,131.4455566,1348.839966,19.8234787,75.70507813,37.34897995,58.20392227,70.39208984,128.7954712,35.93252182,46.12780762,34.25141525,57.79296112,45.45999908,68.08000183,238.42659,1793,49.23928452,48.76820374
12/24/2019,155.7302551,9.311639786,131.8096008,1343.560059,19.85240555,75.54166412,37.31943512,58.09016418,70.45900726,128.2538757,35.8313446,45.82092285,34.30011749,57.96859741,46.54000092,67.76000214,238.2269135,1789.209961,49.21016312,48.74884033
12/26/2019,157.0067291,9.291973114,133.2083893,1360.400024,19.94882393,76.73357391,37.27019119,58.09965134,71.85694122,128.1873779,36.01529312,45.88805389,34.59227753,58.36864853,46.63000107,68.01999664,238.7959747,1868.77002,49.61789703,48.88438797
12/27/2019,157.2936859,9.203477859,133.3041992,1351.890015,19.79455566,76.57978058,37.19139099,58.32715225,71.82967377,128.5294189,36.08886337,45.81133652,34.42671585,58.62234116,46.18000031,67.77999878,236.4797668,1869.800049,49.59848022,48.71979141
12/30/2019,155.9380493,9.095317841,132.8155975,1336.140015,19.75598717,76.42598724,36.98455429,58.02380753,72.2559967,126.192009,35.9049263,45.63871384,34.23194504,58.17350006,45.52000046,67.72000122,231.9372711,1846.890015,49.47227478,48.58424377
